index,sid,text,polarity,file
11264,-,همان طور که گفتیم بر خلاف SuperAMOLED های موجود بر روی گوشی‌های سطح بالای سامسونگ،  این صفحه نمایش پنل LCD دارد که البته با این حال در زوایای مختلف عملکرد خوبی را از خود به جای می‌گذارد.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11265,-,در کل،  می‌توان گفت که این افت کیفیت برای ارزان کردن گوشی ارزشش را دارد،  چرا که عملکرد صفحه نمایش به صورت کلی مناسب است و برای کسانی که خواهان داشتن صفحه نمایش‌های بزرگ هستند،  راضی کننده خواهد بود.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11266,-,سخت افزار سامسونگ بر روی این گوشی از یک پردازنده دو هسته ای Cortex-A9 با فرکانس 1.2 گیگاهرتز استفاده نموده است.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11267,-,بر خلاف محصولات برتر این کمپانی،  چیپ موجود بر روی این گوشی Exynos نیست و BCM28155 می‌باشد.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11268,-,همچنین پردازشگر گرافیکی این دستگاه نیز از نوع VideoCore IV می‌باشد.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11269,-,در کنار این سخت افزار،  یک گیگابایت حافظه رم نیز به اجرای بهتر دستورات کمک می‌نماید.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11270,-,حافظه داخلی Galaxy Grand Duos 8 گیگابایت می‌باشد که با وجود پشتیبانی این گوشی از کارت حافظه microSD می‌توان آنرا تا 64 گیگابایت دیگر افزایش داد.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11271,-,از نظر قدرت سخت افزاری این گوشی یک گوشی سطح متوسط محسوب می‌گردد که از پس همه کارهای روزمره کاربرانش بر خواهد آمد،  به شرط اینکه اجرای بازی‌های سنگین گرافیکی را جزو برنامه های روزمره خود محسوب ننمایید.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11272,-,نرم افزار سیستم عامل موجود بر روی این گوشی نسخه 4.1 از سیستم عامل اندروید می‌باشد.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11273,-,این نسخه که به دلیل وجود پروژه کره نسخه بسیار روان تری نسبت به نسخه 4 محسوب می‌گردد،  بر روی کمتر گوشی هوشمندی در حال حاضر موجود است.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11274,-,بنابراین وجود این نسخه برای این گوشی در این سطح یک مزیت و برتری محسوب می‌گردد.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11275,-,رابط کاربری این گوشی نیز همان رابط کاربری مخصوص سامسونگ یعنی Nature UX است.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11276,-,مدیریت بر دو سیم کارت در نسخه دو سیم کارته این گوشی نیز به خوبی صورت می‌پذیرد که امکانات بسیار خوبی را به کاربر می‌دهد.,+2,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11277,-,به طور مثال شما می‌توانید تعیین نمایید که در حین استفاده از اینترنت یکی از سیم کارت‌ها،  تماس‌های ورودی فقط به سیم کارت دیگر پذیرفته شود.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11278,-,مرورگر موجود بر روی این دستگاه،  مرورگر استاندارد سامسونگ است که عملکرد مناسبی دارد.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11279,-,البته متاسفانه این مرورگر به طور پیش فرض از فلش پلیر پشتیبانی نمی‌کند و در صورت نیاز باید آن‌را جداگانه نصب نمود.,-1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11280,-,البته لازم به ذکر است که خواندن متن در این صفحه نمایش مقداری سخت است و پایین بودن تراکم پیکسلی اینجا مقداری به چشم می‌آید.,-1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11281,-,در ضمن، با وجود راه های ارتباطی متنوع مانند 3G،  Wi-Fi،  GPRS و Edge به راحتی می‌توان با دنیای اینترنت در ارتباط بود.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11282,-,در ضمن نسخه 4 از فناوری بلوتوث و همچنین فناوری DLNA نیز برای ایجاد ارتباط با دیگر دستگاه‌ها موجود است.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11283,-,از دیگر امکانات گوشی می‌توان به GPS و رادیو FM اشاره نمود.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11284,-,دوربین سامسونگ در Galaxy Grand یک دوربین 8 مگاپیکسلی قرار داده است.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11285,-,رزولوشن تصاویر 2448×3264 پیکسل می‌باشد و تصاویر گرفته شده با دوربین این گوشی کیفیت فوق‌العاده بالایی دارند.,+2,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11287,-,به علاوه این گوشی می‌تواند با کیفیت Full HD 1080p فیلمبرداری کند.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11288,-,همانند عکس‌های گرفته شده،  کیفیت فیلمبرداری این گوشی نیز بسیار خوب و رضایت بخش است.,+2,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11292,-,در ضمن، یک دوربین 2 مگاپیکسلی نیز برای انجام مکالمات تصویری وجود دارد که برای این منظور بسیار مناسب و با کیفیت است.,+2,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11293,-,از امکانات دوربین می‌توان به عکاسی پانوراما،  قابلیت تشخیص چهره و لبخند،  لرزش گیر دست و ثبت موقعیت مکانی و زمانی اشاره نمود.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11294,-,باتری باتری موجود بر روی این گوشی یک باتری لیتیوم یونی 2100 میلی آمپر-ساعتی است که برای یک گوشی در این سطح باتری نسبتا مناسبی است.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11295,-,با هر مرتبه شارژ باتری قادر خواهید بود تا بیش از 10 ساعت به صورت ممتد با آن مکالمه انجام دهید.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11296,-,جمع بندی همان‌طور که گفتیم،  سامسونگ برای در دست داشتن بازار به تولید مدل ارزان‌تر گوشی موفق خود یعنی گلکسی نوت دست زد و با تولید گلکسی گرند،  آرزوی بسیاری برای داشتن یک گوشی بزرگ با قیمتی کمتر را بر آورده نمود.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11297,-,از رزولوشن پایین صفحه نمایش که بگذریم،  بقیه مشخصات این گوشی همگی رضایت بخش هستند.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11298,-,البته به واقع رزولوشن صفحه نیز در کارهای عادی روزمره به چشم نمی‌آید و قابل گذشت است.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11299,-,ولی به هر حال اگر به دنبال داشتن گوشی‌ای با صفحه نمایش بزرگ هستید،  یا باید به سراغ گوشی‌های سطح بالای سامسونگ یا HTC بروید و مبلغ زیاد آن‌ها را بپردازید و یا باید به همین گزینه که تنها گزینه ارزان قیمت‌تر است اکتفا نمایید.,0,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11300,-,مخصوصا که در مدل دو سیم کارته،  تا به این تاریخ این گوشی بی رقیب است.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11301,-,پس اگر به دنبال داشتن یک گوشی دو سیم کارته بزرگ هستید بدون شک Galaxy Grand Duos انتخاب شماست،  نهایتا مدل تک سیم کارته آن هم برای طرفداران گوشی‌های بزرگ ولی با قیمت ارزان تر تولید شده است.,+1,data/extra/Samsung I9082 Galaxy Grand Duos_Hosseini.xml
11302,-,خيلي عالي من که خوشم اومد هميشه کار سامسونگ عالي,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11303,-,تبلت خوبيه  وباهاش مشکلي ندارم,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11305,-,من اول ميخواستم ايسوس ترانسفر بگيرم اما با پيشنهاد دوستان اين مدلو گرفتم خيليم راضيم ازش.,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11306,-,سيپيوشم اصلا کم نمياره اونم با بازيهايي مثل modrn combat4 و..,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11307,-,دوربينشم خوبه ولي در فضاي آزاد که نور اندازه باشه عاليه.,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11308,-,تبلت بسيار خوبيه .,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11309,-,تبلت خوبيه اما اگه يه کم بيشتر بودجه داشته باشين برين گلکسي 10 رو بگيرين خيلي بهتره,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11310,-,با سلام با اين قيمت مناسب که اخيراً پايينتر هم اومده واقعاً بي نظيره سرعت سخت افزارش به نسبت مدلش و دوهسته اي بودنش حرف نداره من خودم اين تبلت ندارم ولي دوستم داره و وقتي اولين بار ازش استفاده کردم سرعتش شگفت زدم کرد و دوستم ميگفت که خيلي ازش راضيه.,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11311,-,حرف نداره.,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11312,-,هم شيکه هم کار راه انداز.,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11313,-,تبلت بسيار خوبيه با اينکه دوربينش ضعيف تره اما کارايي زيادي داره.,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11314,-,من از روزي که وارد بازار شد دارم ..,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11315,-,خيلي مناسبه برام با توجه به اينکه ايپد هم داشتم.,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11316,-,خيلي روونه .,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11317,-,بلوتوث .,0,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11318,-,ويدئو .,0,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11319,-,آهنگ و از همه مهم تر استفاده از فلش کار رو خيلي راحت و دستگاه رو خيلي ساده کرده به همه دوستان توصيه مي کنم,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11320,-,به نظر من اين  تبلت با صفحه بزرگ قيمت پايين مي تونه رقيب بزرگي براي ايسوز  eee pad transformer tf 300 tg   باشه و اين دو وا قعا از اپل با قيمت بالا و سيستم عاملي با عناوين کم (نرم افزار و بازي ) محدود بهترن,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11321,-,تبلت خوبيه همون موقع که وارد بازار شد گرفتمش از نظر کيفيت تصوير عاليه full hd حرف نداره از نظر سخت افزاري هم خوبه مشکل ندارم در کل تبلت خوبيه.,+2,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11322,-,خيلي عاليه ممنون,+1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
